review_id,course_id,review_text,rating,professor,date,source
MATH240_340,MATH240,"i'm pretty sure she's leaving umd, as she just got her phd, but i wanted to write this review as an indirect thank you note. ran was my ta for linear algebra, and although the class was a bit confusing at first, ran's discussion sections were largely responsible for much of the concepts beginning to ""click"" for me. she would often give students extra time if they were struggling and would take time to explain a mistake if you got something wrong on a quiz. all in all, she was a great ta. her discussion section genuinely reshaped the way i studied for math (i actually started trying lol) and has motivated me to go past 200 level classes to take more advanced math. ran made getting an A in 240 extremely manageable, and i wish her the best in her endeavors post-umd.",5,Ran Tao,2025-06-15T20:59:31.243557Z,PlanetTerp
MATH240_339,MATH240,"no idea why his ratings are so low. sudheer was my ta for linear algebra and was genuinely so sweet and encouraging. i knew a lot of the questions i asked him during office hours were lowkey stupid, but he still answered them regardless--often giving follow-ups to ensure i actually understood the material. you can tell he truly cares about his students. he asks you what your name is and actually remembers it, which is extremely rare for any instructor to due in a class as large as 240. he also would check up on us, provide extra study material, and take hours out of his week to host exam review. not really much more you could ask from a ta. if you end up having sudheer as an instructor, know that you are in good hands.",5,Sudheer Shukla,2025-06-15T20:52:05.700225Z,PlanetTerp
MATH240_338,MATH240,"He just didn't teach that well, I didn't find a reason to go to discussion other than for the quiz, and he just isn't engaging.",2,Di Wu,2025-06-04T06:39:23.597562Z,PlanetTerp
MATH240_337,MATH240,"He's a pretty average prof. Gets the job done, teaches good enough, quizzes are fair. Midterms and the final aren't too bad.",4,James Conway,2025-06-04T06:24:37.663034Z,PlanetTerp
MATH240_336,MATH240,"Dr. Khurana made Linear Algebra one of the most rewarding math courses I’ve taken. She has a talent for breaking down complex topics into manageable pieces and building a strong foundation before moving on to harder material. Her teaching style is clear and structured, which helped me stay on track throughout the semester.
She’s also extremely supportive outside of class - her office hours were a great resource, and she was always willing to take extra time to make sure I understood the material. The quizzes and practice exams she provides really prepare you well for the tests. I left this class feeling confident in my understanding of the subject. I also appreciated the MATLAB projects, which the TA's provided a lot of guidance on.",5,Archana Khurana,2025-06-02T12:32:19.151653Z,PlanetTerp
MATH240_335,MATH240,"Pretty good professor, Teaching style was originally in a follow-along lecture format but midway switched to handing out paper notes to go through as a class. TA was a big help but overall was able to understand concepts well just keep going to class and discussion",3,Shin Song,2025-06-01T18:42:02.775818Z,PlanetTerp
MATH240_334,MATH240,"i literally didn't even do well and i'm giving her 5 stars. i had a rough semester personally and a lot going on outside of school, and i just didn't study for the first two exams and bombed them, and honestly most ppl probably would've dropped the class in my situation. i went to her office hours to talk to her and she was the sweetest most supportive professor i have ever talked to in my life. she was so so so encouraging and helped me calculate what i needed to pass the class, and provided me sm resources. then i studied for the third exam and did super well. her exams are so light literally just do her review problems in the packets she gives and youre set. even the final, do the review problems she gives you and you will be good.

yea, lecture is iffy and might not be helpful, but you can teach yourself the concepts using her notes and youtube, and get an A easily",5,Archana Khurana,2025-05-31T02:42:59.598033Z,PlanetTerp
MATH240_333,MATH240,"He is a very nice and caring guy, but his lectures are hard to follow. He took directly from the textbook, but somehow his lectures lacked structure. I went to every lecture and consistently felt like it was a waste of my time. When I sat and listened, I gained a lot more than when I tried to write exactly what he was saying, because it was all over the place. 

With that being said, he is very helpful when you go to his office hours. When you take time out of your day to be there, he respects you and truly does want his students to succeed. So if you put in effort, he will give it right back.

The MATLAB assignments were super easy, especially if you worked in a group- I just recommend doing those way ahead of time so you aren't waiting until the last minute. I used Chat on all of them, and for the most part, it was accurate, still good to check it yourself, though, because you could lose a few points here or there (like I did). 

My one beef with Conway is that he doesn't give you practice exams that are his, and for the ones he does give you, he doesn't provide answer keys. So going into the first exam, I felt very unprepared because I didn't know his exam style, and that reflected in my grade, however, I was able to get it up. He asks a lot more theoretical questions than you would expect, so know the concepts and know them well, not just how to solve a problem. 

I liked him enough as a person, though, to take him again for 241, so take that as you will. My best advice is to go to his office hours and don't take shortcuts.",4,James Conway,2025-05-30T17:02:17.388275Z,PlanetTerp
MATH240_332,MATH240,Good professor good grading mostly easy class,5,Shin Song,2025-05-25T17:57:34.126724Z,PlanetTerp
MATH240_331,MATH240,"Conway is overall an awesome professor! Take him if you can!

I never went to his lectures because he provided dense lecture notes online, plus his lectures were recorded too (though the quality isn't that good but I check it out from time to time if I don't understand the notes).

You don't have homework assignments but rather 4 major MATLAB assignments that you can work with a group, and are quite do able in my opinion. There are quizzes almost every week on a set day during discussion (except exam weeks). I personally didn't do well on them because I was having a rough semester, but looking back on it, it's actually pretty easy if you spend time every week looking at the new material and doing some practice with it. I actually ended up doing better on exams, and yes like others said, Conway tends to be asking nitty gritty questions, but it's just like 1-2 questions, and I personally found his exams to be easy and do able.

Given his nitty gritty nature, take that as an advantage because I realized that I actually understand linear on a very deep level (and you definitely want this if linear is a core part of your major, I'm talking to you guys cs majors hahaha). And he preps for the final really well too given this nature. He's really kind and funny and approachable, he's just awesome!",5,James Conway,2025-05-25T00:15:58.593556Z,PlanetTerp
MATH240_330,MATH240,"Conway is overall a great professor! I didn't go to his lectures because it seemed pointless to me, especially when his lecture notes were dense and provided online (even the recordings too, though the quality isn't that good). I personally found his quizzes to be a bit challenging to me, but looking back at it, I realized they were actually darn easy, it's just that I was having a rough semester. Exams, unlike what others have said in the reviews, are actually pretty do able and easy (I always end up doing much better on the exams than on the quizzes). Yes he does test you on the nitty gritty concepts, but I actually kinda liked that because Conway will do an amazing job teaching you linear on a deeper level, and helping you get a deeper intuition behind it (and it's just like 1 or 2 questions at most that are like nitty gritty, most are just general linear exam questions to expect). You will definitely want this kind of professor if linear is like a core/key foundation behind your major (a la computer science). You also don't get any weekly homework assignments but rather 4 major MATLAB assignments that you can work with a group. They aren't that bad and it's kinda do able too.

He is very nice and approachable, and funny too. Definitely take 240 with him it's worth it.",5,James Conway,2025-05-24T23:42:55.106220Z,PlanetTerp
MATH240_329,MATH240,"She's really underrated. She explained concepts with sufficient depth and is always willing to answer students' questions. She gave us gap notes which I really appreciated because it allowed us to focus on lessons and not worry too much about copying down every little thing. The discussion sections are also well-designed, and the worksheets are very accurate to what quizzes/exams are like. For the three midterms, she gives two practice exams for each one, and sometimes also gives a review sheet. You can tell she really wants her students to do well in the class. She tells everyone the topics the weekly quizzes will cover which I've heard Conway does not do. Her MATLAB assignments are extremely light and she even drops your lowest one. She probably isn't as good as Archana, but she's really not a bad professor and I was able to get an A easily. Students may find some concepts difficult at first, but it is easy to succeed in this class. The one downside is that lectures aren't recorded so you do have to attend, and also that some topics were not clearly explained the first time but she goes over everything several times so it's not too bad.",4,Shin Song,2025-05-22T21:14:02.375019Z,PlanetTerp
MATH240_328,MATH240,"intro:
overall i think i liked the class and coursework? if you want to know why 3 stars, see the cons section below
the class itself is not very hard and she makes the class pretty easy in multiple ways

pros:
- quizzes are given about weekly/biweekly depending on exams/break, and you can work in groups of 2-3 within your discussion section (so make sure you're in the same discussion as your friend if you care)
- 2 practice exams per midterm given before, which are formatted very similar to the actual midterm. also a lot of resources for finals like practice/past exams
- she does a LOT of review sessions, for midterms and a couple for finals (which look generally useful if you're lost on a topic), mostly over zoom/recorded but sometimes in person; i never went to these but she gave useful info there
- she posts her edited/unedited notes on the ELMS files page so you can follow along and/or catch up, but very rarely the notes might not make any sense alone (without her explanations in lecture) if you don't already understand the foundation/previous content that its building on
- always posts reminders/announcements about review sessions/quizzes/projects and generally seems pretty responsive/available to help
- midterms/finals were, for me, easier than the practice versions or the review session problems 
- couple of points of extra credit on exams
- 2 quizzes dropped?
- she seems very kind and helpful
- discussions are mainly extra practice problems for content you're on, and i didn't attend after 2/3 of semesters when things got busy and I still did well overall (besides required for quizzes)

neutral:
- no assigned homework/graded homework if you want that for a grade boost, however she does assign problems from the textbook (which she provides, online) for you if you want extra practice. i didn't need any of it to do well on exams/quizzes
- the way that the notes are written during lecture can sometimes be messy. there's a general format of definition/theorem -> examples but this can change from time to time
- 4 matlab projects, i found the content/questions asked here somewhat more confusing than in-class, and sometimes its a little unclear of what the question exactly is asking for/how you can get to the answer, but overall not a bad part of the course
- she has a decently heavy accent which if that's hard for you to listen to/understand, it could be a possible issue
-- additionally, shes not fluent in english like a native speaker, which is fine, but you just have to be more careful when listening to make sure you understood correctly
- sometimes makes a mistake during lecture which slows down the class which is fine overall

cons:
- here's my MAIN issue with the class: going to lecture was such a terrible experience (for me)
- besides the accent (for me personally), she had very odd/fluctuating pacing throughout each lecture; she would either be really slow with question/problem making it boring, or be really fast with a question and you can't write any notes down
- on top of pacing, sometimes she'll be late and then hold the lecture for like 2-3 minutes after class and only slightly mention ""this will be really important: ..."" after doing miscellaneous work the entire lecture
- she repeats herself like, a lot. like 3-5+ times at certain points in lectures. then she might also move on quickly and you won't know if shes still on the same example #1 or suddenly on example #10
- she always expects class engagement in the lecture (or even in review sessions). she'll either like have the answer up on the screen and then ask us for the answer (literally waiting for someone to say something), or she'll just repeat a question like 4 times asking what the answer is (even if its painfully obvious/basic arithmetic)
- she switches between an ipad screen/her paper notes at times, slowing down  class but also why can't we just stick to the screen format which is easier to read/follow along
- explanations for concepts are IFFY at BEST, and generally just not helpful at all. she'll switch through a various bunch of concepts quickly and sometimes you'll fall behind on what's going on in class (or she'll move backwards in content while you're still writing down an example) --> THIS was honestly one of my bigger issues; her explanations are just not good
-- additionally, I just didn't find her explanations useful for new concepts and I was often rather confused after a lecture on what she meant. (but it does seem like she knows what shes talking about)
- she has a lot of expectations of what terms you understand/know and will quickly mention some new word/vocab in class but not actually explain what it means so its like a double layer of confusion
- overall, i just had such an entirely bad experience with attending her lectures i pretty much dreaded the days I this class's lecture
- lectures themselves are not recorded if you care


conclusion/tldr:
- class was on the easier side and shes very helpful, kind, and provides many resources to succeed but the lectures were approaching unbearable (for me).",3,Archana Khurana,2025-05-19T23:39:39.269848Z,PlanetTerp
MATH240_327,MATH240,"Archana is a very kind professor and takes a genuine interest in ensuring that students who put in effort get a good grade. She holds review sessions for the three midterms and multiple for the final regardless of how many show up. These helped me in understanding concepts the most out of all resources. Quizzes are during discussion and you can take them in collaboration (two get dropped). If you understand what is going on in the quizzes you most likely are up to speed with the class. Overall, she is lenient, genuine, and nice, and if you are ever struggling in the course go to her office hours and she will help you without hesitation as long as you are genuine. Just make sure to stay attentive in lecture or you may find yourself lost after a few lectures.",5,Archana Khurana,2025-05-18T22:37:20.660243Z,PlanetTerp
MATH240_326,MATH240,"Archana is probably one of the nicest professors I have had so far at UMD. She genuinely cares about the success of her students and always answers questions students have either after class or over email and provides very comprehensive reviews before the exams. However, that being said, I felt like sometimes her explanations were extremely lacking. I often would have to read the textbook, or watch videos to understand the topics discussed, as her lectures often confused me, even though the material of this class is not that difficult. The class was fast paced to start but quickly became slow to the point where it was a struggle to pay attention. The few difficult topics in this course were poorly explained and were one of the few things that actually felt rushed. She often repeats herself multiple times within the span of a few minutes, which somehow makes things more confusing. She also makes quite a few mistakes in lecture which can get annoying at times and sometimes will just randomly pause for several minutes trying to figure out what is going on and what she is trying to say, which is extremely frustrating. After lecture I often questioned why I bothered showing up, as I think reading the textbook could have been a better use of my time since I would read it anyways to understand what was discussed in class.",2,Archana Khurana,2025-05-18T03:59:46.000075Z,PlanetTerp
MATH240_325,MATH240,"I think she is one of the better math professors in the department and is wildly over hated for no real reason. Her lectures can be boring at times, but she has a great way of explaining things to people who have never looked at any linear algebra before this course. She gives out guided note sheets, but she also posts her notes in case you miss a class. There was 3 MatLab projects and 1 that she gave us an automatic 100 on. There are weekly quizzes that require minimal studying, because the TA normally goes over the topic right before the quiz. The exams are incredibly fair and with just a few hours (like 2-3) of studying I was able to get As on all. Overall, I really recommend taking this course with her and she is the reason I have decided to take 401 in the fall.",5,Shin Song,2025-05-17T16:00:25.091541Z,PlanetTerp
MATH240_324,MATH240,"I really don't know why this Professor has such high reviews, this definitely mislead me when I registered for this class. He talks way to fast in the lectures and even though I sat in the front I could barely hear what he was saying. And he writes on the CHALK BOARD so no class notes for you! The use of the chalk board was so trifling because when he would run out of space he would go to whole other side of the classroom. So following along was kind of a nightmare. The quizzes in discussion are easy though.

The most frustrating part was the inaccurate grades in canvas that gave a me a false impression of what my actual grade was. Imagine my shock when I look at the final grade and it is a whole different letter grade than what is on canvas. I really don't get what is so hard about just putting the correct scaling on canvas. It feels like they intentionally do this to give students a false sense of hope. That's most likely not the case but don't take this Professor his exams are too hard and the true/false questions are so annoying. Another thing about this class the lack of homework was a burn that I did not think would effect me that much. And the matlabs are annoying to do. I really wish it was just regular homework every week. I think regular homework would have helped tremendously. Take someone else or just save yourself the headache and skip this class.",1,Wiseley Wong,2025-05-17T15:07:04.996788Z,PlanetTerp
MATH240_323,MATH240,"One of, if not the most caring and nicest professors at UMD. I had the pleasure of taking her this spring, and her exams were incredibly fair and generously graded. Linear Algebra is supposed to be a conceptually challenging topic in math however, it became surprisingly more approachable when taught by Archana. She's great at explaining hard concepts and generally, her arithmetic is fast enough so that you won't lose track of the larger concepts when learning a new topic. She also hosts multiple review sessions before finals and truly goes above and beyond to support her students. If you make the effort to attend lectures and engage with the material, she’ll recognize it and genuinely want to see you succeed. She even reached out to me via email after having only spoken once after a review session. Amazing and caring professor 10/10 would take again.",5,Archana Khurana,2025-05-16T04:43:28.951396Z,PlanetTerp
MATH240_322,MATH240,"One of, if not the most caring and nicest professors at UMD. I had the pleasure of taking her this spring, and her exams were incredibly fair and generously graded. Linear Algebra is supposed to be a conceptually challenging topic in math however, it became surprisingly more approachable when taught by Archana. She's great at explaining hard concepts and generally, her arithmetic is fast enough so that you won't lose track of the larger concepts when learning a new topic. She also hosts multiple review sessions before finals and truly goes above and beyond to support her students. If you make the effort to attend lectures and engage with the material, she’ll recognize it and genuinely want to see you succeed. She even reached out to me via email after having only spoken once after a review session. Amazing and caring professor 10/10 would take again.",5,Archana Khurana,2025-05-16T04:42:37.756534Z,PlanetTerp
MATH240_321,MATH240,"Archana is extremely nice, and kind, she is a professor that really wants to see her students succeed. As for her exams, I won't say they were exactly like her practice, that's just My experience, but you will see questions that were on the practice she gives or a quiz or something like that. She drops two quizzes, and she is really understanding as well if you email her about something(ofc depends on the issue) but the matlabs are kind of tedious but there are only 4 anyway. And when I mean she wants us to pass, she holds multiple review sessions before each midterm, gives practice material weeks in advance, for the final she help maybe 3 or 4 sessions, and gave us a pep talk after the last lecture, offered us chocolate, and took a photo of our entire class. 

Needless to say, she is one of the nicest professors at UMD for that alone. I will say in terms of teaching, her accent is a bit strong, so that will be hard to get used to if not already here at UMD(a cannon event), and for the most part she explains things well, but you cant rely on just her to teach, she doesn't go too in depth with material, she does a lot of practice problems and uploads lecture notes before and after writing on them. But you would need to use the textbook (which is really good) or yt to understand the class especially the beginning if you are new to linear.",5,Archana Khurana,2025-05-16T03:13:15.243677Z,PlanetTerp
MATH240_320,MATH240,"Great Professor, teaches you what you need to know and exams are extremely fair. highly recommend doing recommended textbook problems to not fall behind for exams, since there is no homework. Examples in class are limited due to the amount of theory in the course, so some repetition on your own is needed but the content is not that bad.",5,James Conway,2025-05-15T03:42:51.266528Z,PlanetTerp
MATH240_319,MATH240,"Dr.Khurana is an incredibly kind teacher. She does her best to make sure her students pass her class, holding multiple review sessions before each exam and always posts 2 practice exams that serve as a great way to practice for her actual exams very rarely are there ever curveballs in her exams. There is always an extra credit problem on her exams for 3–5 points. She posts her notes and has quizzes once every week usually and even drops two of the lowest quiz grades. The MATLAB projects are fairly simple, and she gives guides to the basic commands that will be needed so it is never really a stress, she also gives 2 weeks to complete them. If you have to take MATH240, I would strongly recommend her.",5,Archana Khurana,2025-05-12T22:50:57.579759Z,PlanetTerp
MATH240_318,MATH240,"I have very little to say about this class that’s positive. The teacher was horrendous, there's no other way to put it. I went to every lecture, but probably would've been equally successful in this class if I'd just read the textbook and watched youtube videos. I cannot emphasize enough how poor a job the teacher did at explaining concepts. I respect that the teacher is (I assume) very strong at mathematics, understands the concepts very well, and is a respected mathematician. However, the teacher has ZERO skills at conveying any of that knowledge to people learning the topic for the first time. 
I sometimes felt like the teacher didn't fundamentally understand the concepts, and was just regurgitating information she'd read in the textbook early that day. I would strongly recommend watching 3brown1blue's youtube series ""essence of linear algebra"" (16 videos each 10 min long, each more informative than any lecture I went to), because the only reason I have any conceptual understanding of linear algebra is from those videos (and I recommend the teacher try making her lectures a little closer to those videos and a little less like listening to the audiobook of the textbook).
It’s funny because the class genuinely feels slow. She takes way too long on basic concepts, the units all build off each other, nothing you’ll do is too complicated. She tried teaching complex numbers once (which I already know from calc 2), and I genuinely had to put my headphones in because she was actively confusing me. I don’t feel like I actually learned linear algebra, I just learned how to pass her exams (though I haven’t taken the final yet and that could definitely go poorly), which is annoying because I’m a math major: I like this stuff, I want to be here, and I’m (usually) good at it.
I cannot for the life of me understand how she averages 4.5 star reviews. I’m flabbergasted that her teaching style works for other people. Don’t say I didn’t warn you.",1,Archana Khurana,2025-05-09T20:08:22.317947Z,PlanetTerp
MATH240_317,MATH240,she is so kind omg like im actually crying bc shes so nice whenevr you ask for help like actually crazy,5,Archana Khurana,2025-05-05T20:23:51.171020Z,PlanetTerp
MATH240_316,MATH240,"Archana is THE BEST I love love love her soooo much PLEASEE take her she's the best!! She does have an accent, but you'll get used to it. No cheat sheets or calculators, but the mental math is not that difficult (no crazy fractions or decimals). Also, sometimes she gets stun-locked during lecture, but it's okay me too idk what 1+1 is either 
- 3 midterms (not really cumulative, but this is math so...). Each one has a bonus question (3-5 points). 
- 1 final.
- 10 quizzes in discussion.
- 4 matlab projects (you can work in groups up to 3 people).

Okay anyway, some pros of her out of 10000000000 million pros:
- Posts notes (lectures aren't recorded though). 
- Syllabus doesn't change unless she gets behind schedule (snow days, etc).
- Gives problems from the book for extra practice (not graded).
- Posts announcements/reminders about upcoming quizzes & exams. Always mentions what sections from the book they cover.
- Has review sessions on zoom that last around 2 hours for every upcoming exam (including the final). They are recorded. 
- Gives 2-3 practice exams for each exam & includes answer keys. 
- Actually cares about our grades. For exam 2, the average was an 81.2 and she was worried!! No queen it wasn't your fault!!!!! It was me for studying only 3 hours!!!!!!!
- Uhh idk what else... love you Archana!",5,Archana Khurana,2025-05-05T20:22:53.187158Z,PlanetTerp
MATH240_315,MATH240,She has a heavy accent which did interfere with my learning but also she tends to make a lot of mistakes during her lecture and is often confused about the material that she is teaching. She often gets lost during lecture making her stop teaching and look over her notes for a few minutes. This interrupts the momentum and was generally not a pleasant experience. I do not think she reviews her lectures before teaching and leading to her understanding of the subject being rather poor this semester.,2,Archana Khurana,2025-05-01T22:39:52.482216Z,PlanetTerp
MATH240_314,MATH240,"For all of the MATH120 professors, he's the best from what I've heard. The course is divided up pretty nicely and isn't too rushed. He does explain things in technical terms at some points and that can make it hard to follow along, but the material itself is not hard if you put in work outside of class. He responds quickly to emails, uploads notes and study guides that are pretty similar to the exams and he seems like a nice guy. The weekly quizzes are also not that hard and follow the material done in class. However, the TAs at least in my class were literally no help at all, I'm not sure they understood the questions students were asking half the time, I only showed up to discussion to do the quizzes because the ""help"" from the TAs was little to none.",4,Mestiyage Gunatilleka,2025-04-30T15:27:54.117590Z,PlanetTerp
MATH240_313,MATH240,"A very well organized and approachable professor who did a great job explaining difficult concepts in an intuitive way. Notes were easy to follow and he did a great job answering questions in office hours. Exams were reasonable, the discussion quizzes and supplemental textbook questions were great resources. Highly recommend Stefan for MATH240.",5,Stefan Doboszczak,2025-03-26T00:48:46.841551Z,PlanetTerp
MATH240_312,MATH240,"yeah if you like your gpa do NOT take this class bruh. Genuinely the worst professor I've ever had. You WILL be teaching yourself, her lectures are useless and needlessly complicated. Pray you get a goated TA or you're done for.",1,Raluca Rosca,2025-01-15T17:15:15.823044Z,PlanetTerp
MATH240_311,MATH240,"Everything you need for the tests is in the lecture. His lectures are very straight forward and easy to listen to. He also just had us do problems on gradescope instead of having discussion quizzes, which I liked. The practice midterms he gave us were always frustrating since they wouldn't be aligned with what our actual midterms would be on (they wouldn't have the earlier content from a unit but they would have content past what the next midterm would be covering), but that was mostly just an inconvenience",5,Allan Yashinski,2025-01-15T04:14:58.744710Z,PlanetTerp
MATH240_310,MATH240,Very kind and helpful TA. Could not have gotten an A in this class if it weren't for his discussions. Teaches in a manner where everyone can follow along. Is very patient.,5,Owen Guch,2025-01-08T02:44:43.626109Z,PlanetTerp
MATH240_309,MATH240,"Professor Wong is definitely a great teacher for MATH240. One thing I wish he could do is record his lectures, but he unfortunately doesn't. The TAs are really helpful though, and they usually go over the content of the weekly quizzes right before starting the quiz.  I thought the exams were fair, but the final was a bit difficult for me personally. The grading for this course is almost completely exam based (15%, 15%, 15%, 30%) and quizzes (15%). The last 10% is for MATLAB assignments which were chill because you can work on them with others. If you pay attention in class and reach out to TAs when you need help, you should be fine!",5,Wiseley Wong,2025-01-08T02:39:05.095473Z,PlanetTerp
MATH240_308,MATH240,"She lectures straight out of the textbook and takes exam/weekly quiz questions from textbook practice problems so the best way to prepare for exams is to reread the textbook and do her recommended problems. The weekly quizzes and matlabs are all pretty easy and there was a generous curve at the end of the semester. While she isn't the best lecturer (and sometimes likes to bring up the applications of the topics discussed in class which are interesting but ultimately irrelevant), her exams and assignments are fair and she's very understanding if you speak to her in office hours (no idea how fast she responds to emails).",4,Shin Song,2025-01-05T06:17:07.472770Z,PlanetTerp
MATH240_307,MATH240,Soooooo helpful and communicative for MATH240 under Wong. The discussions and office hour times helped me for quizzes and exams.,5,Owen Guch,2024-12-21T20:18:12.571458Z,PlanetTerp
MATH240_306,MATH240,"I liked this class! It's interesting. Wong is very engaging. Good professor, super fast pacing. Great TAs. 

Discussions are definitely helpful and necessary. I never missed a single lecture but honestly I'd have no idea what was going on until I reviewed later on. I had to study A LOT, read the textbook, and do practice problems. It takes a while to grasp everything because there is so much information. He tells us what's on the quizzes though so take advantage of those grades. I did really well on all my exams so I'm pretty proud honestly.",5,Wiseley Wong,2024-12-21T19:38:52.559906Z,PlanetTerp
MATH240_305,MATH240,"Of the math classes I've taken at UMD, Wiseley's MATH 240 was my favorite and best-taught course. He lectures at the perfect speed for me and is great at answering questions. I appreciated how he often connected topics to their applications like computer science, making the material more interesting. I thought the midterms were fair and he led the final design this semester so it had similarities to the previous exams. He also has great TAs (shout out to Qi'An!). As a math minor, I'd consider taking him if he's teaching a 4xx math class.",5,Wiseley Wong,2024-12-21T00:52:30.297383Z,PlanetTerp
MATH240_304,MATH240,I would recommend taking linear with someone else. The way she explains stuff is just not good so the lectures weren't very useful. Discussions were never useful since they were just repeats of the lecture beforehand. I only managed to get a B by learning everything from youtube videos.,1,Shin Song,2024-12-20T04:38:51.037297Z,PlanetTerp
MATH240_303,MATH240,"Qi'An was an AWESOME TA. This dude came to discussions with his own colored chalk to better illustrate the pictures relevant to the course concepts. His explanations greatly supplemented what was taught in class, and his discussions always left me with a better understanding of what I was learning. Of the math courses I've taken here (Math240, Math241, Math246, Stat400), Qi'An was miles better than the 3 other TAs I had. I cannot appreciate this man enough.",5,Qi'an Chen,2024-12-19T17:09:39.599695Z,PlanetTerp
MATH240_302,MATH240,"Unclear grading scale, no idea of what an A, B , or C is. Randomly went from 4 mat labs to 2 mat labs at the end of the semester. No curve from what I could tell. Teaches straight from textbook, no alternative explanations added. 
Exam Averages (Fall 2024) :
Exam 1: 76.0
Exam 2: 78.7
Exam 3: 72.3",2,Shin Song,2024-12-18T20:52:28.232496Z,PlanetTerp
MATH240_301,MATH240,"This course is easy if you show up and pay attention in class which I will admit I did not do for a large portion of the course. Overall, Wong is  a great professor who understands the subject he is teaching and is able to explain it in a way that is easy for students to understand. There are weekly quizzes he tells you about ahead of time and he covers the material that will be on the quizzes during lecture. There are four Matlab assignments that you work on in groups that can each be done in a day. The exams are also pretty straightforward and there is plenty of practice exams available. Overall, would recommend Wong.",5,Wiseley Wong,2024-12-18T16:44:10.016250Z,PlanetTerp
MATH240_300,MATH240,"Dr. Wong is the best there is for Math240. His lectures are amazing, quizzes and exams are fair, and he is overall a very charismatic person. 
I did not have any prior knowledge of linear algebra. Yet, I did better on Dr. Wong's Math240 exams than Math241 and Math246, both of which I had taken a similar class back in high school. Math241 and Math246 were more of applying a formula that I had to memorize, but on the other hand, for Math240 I really did not have to memorize anything because Dr. Wong elucidated all the concepts to a point where it became very intuitive. If I were to take exams 1, 2, and 3 right now for Math241 and Math246 again, I would probably get a lower score than I did. However, if I were to take Dr. Wong's midterms again, I am quite confident that I would do just as well. That is how good Dr. Wong is at teaching.
I ended up with an A+ and it honestly was not due to me being studious. It was all by virtue of Dr. Wong's knack for teaching.

Side note: Dr. Wong was the course chair for Math240 this semester, so he was the person who wrote the final exam. Because of this, his students had somewhat of an advantage on the final because we were all familiar with the format of his exams. I would assume that Dr. Wong will most likely be the course chair for most semesters that he's teaching Math240.",5,Wiseley Wong,2024-12-18T14:43:18.638434Z,PlanetTerp
MATH240_299,MATH240,"Pros: 
Nice person and I at least think she cares about students 
Responds to emails most of the time within a couple hours 
Gives Practice Exams 
Will Most likely curve

Cons: 
-Shin straight up cannot teach, every single lecture consists of her reading off of her phone which contains a copy of the textbook.  The whole time she just writes complex definitions from the textbook without much further explanation. She ""answers"" questions but most of the time her answer leaves you with more questions then you had before. I have learned about 95% of the class material from youtube and other outside sources. I personally stopped going to lecture after the second exam because it was such a waste of time as I was teaching everything to myself anyways. I actually scored higher on the third exam then I did the previous 2 after I stopped going to lecture. 

-While I was studying for the final I did all the practice exams she gave, which she did not really give she just took yashinskis old exams and answer keys and gave them to us. I did all of them and felt very prepared and despite all of this scored a 71 on the final. The average was a 70 which is about 6-7% lower then both wong and yashinski from what I have heard. I think this speaks to how much less her class was prepared in comparison to other profs. There was a question on the final that I had straight up never seen before in my life. 

Given all of this it was her first semester teaching so hopefully she can take this feedback and improve for next semester, I also have to give her credit because she said she would curve.",2,Shin Song,2024-12-18T04:28:18.577336Z,PlanetTerp
MATH240_298,MATH240,"Lecture is boring and hard to follow. But outside of that, the exams and quizzes are not bad if you make sure to not slack off during the semester. Made the mistake to slack off at the beginning and ruined my score even if I did better at the end. Just make sure to focus and not slack off and you will be fine",4,Wiseley Wong,2024-12-18T03:44:02.400377Z,PlanetTerp
MATH240_297,MATH240,"Don't get me wrong, Allan is a great lecturer who wants to see every student succeed. His lecture videos from covid are amazing and make it so you do not have to go to lecture. 

Furthermore, I did bad on the second exam and final which tanked by grade, but Allan exam problems seemed to be easier than the final, which really screwed people over come the final, which asked more theoretical problems and give examples or explain why you can do the following.  Similarly the sample exams he posted are similar but not like the problems you might face on the exam. 

Each exam is 15% and the final being 30% which is high but standard among the math department. His 15% weekly homework are good practice, but one should do the homework in the book, as it furthers helps you grasp understanding. (One thing that I did not do which I wish I did in hindsight). Matlab is not hard and he gives you a guide with most commands. He doesn't drop exams or curve. Most math classes at the 100-200 level have four exams and having three with no partial drop or curve doesn't help though exam averages were circa 80 percent. 

TLDR: Easy exams not great during final, do book suggested homework and look at finals exams and you will be fine.",3,Allan Yashinski,2024-12-17T23:32:08.832181Z,PlanetTerp
MATH240_296,MATH240,He's just a chill guy,5,Allan Yashinski,2024-12-17T19:33:03.023198Z,PlanetTerp
MATH240_295,MATH240,"pretty good professor, teaches concepts well and as a freshman, i was able to get through the class fine. though i can't compare him to any other math professors, i think he did a good job this semester. the only thing i disliked is that he doesn't post notes or videos so you need to go to class and take notes. i was usually 20-ish minutes late to every class, but i believe if i wasn't so late to class, i would've done a lot better in the course. going to discussions was super helpful for me! would def recommend if you are willing to go to every class and pay attention!",5,Wiseley Wong,2024-12-17T09:24:48.343304Z,PlanetTerp
