excerpt_id,review_id,course_id,professor,review_excerpt,rating,expected_grade,date,review_year,is_recent,evidence_weight,source
CMSC351_323_E09,CMSC351_323,CMSC351,Clyde Kruskal,This semester has been so stressful for a class that shouldn't be too hard.,1,,2025-05-18T15:14:05.507388Z,2025,1,1.0,PlanetTerp
CMSC351_322_E01,CMSC351_322,CMSC351,Ting Jiang,"i was able to follow along with her lectures fairly well but everyone is different, a lot of my friends in the section just went to justin's lecture instead.",5,,2025-05-17T15:00:42.248333Z,2025,1,1.0,PlanetTerp
CMSC351_322_E02,CMSC351_322,CMSC351,Ting Jiang,"exams are very fair, very similar to the practice she gives out and there isn't anything crazy, she will tell you exactly what's on it too.",5,,2025-05-17T15:00:42.248333Z,2025,1,1.0,PlanetTerp
CMSC351_322_E03,CMSC351_322,CMSC351,Ting Jiang,"i'm giving her five stars because she's super sweet and wants her students to do well, she will probably improve over time",5,,2025-05-17T15:00:42.248333Z,2025,1,1.0,PlanetTerp
CMSC351_321_E01,CMSC351_321,CMSC351,Ting Jiang,"However, aside from that, Ting's lectures were not very informative and felt bland and disengaging, since she would mostly read directly off her slideshow, providing little to no further explanation on the topics.",2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_321_E02,CMSC351_321,CMSC351,Ting Jiang,"She also was unable to answer questions people had during lecture, making it hard to learn challenging topics.",2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_321_E03,CMSC351_321,CMSC351,Ting Jiang,I got straight C's on the first two exams without relying on Justin's notes; I only went to her lecture and looked at her slides.,2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_321_E04,CMSC351_321,CMSC351,Ting Jiang,"Later in the semester, I decided to go to Justin's lectures, and I've never looked back since.",2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_321_E05,CMSC351_321,CMSC351,Ting Jiang,His lectures were much more engaging and he broke down each algorithm in a very simple manner.,2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_321_E06,CMSC351_321,CMSC351,Ting Jiang,I finally felt like I understood the content that was being taught.,2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_321_E07,CMSC351_321,CMSC351,Ting Jiang,I got a much higher score on the third midterm just from going to Justin's class.,2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_321_E08,CMSC351_321,CMSC351,Ting Jiang,"This could be observed in the fact that Justin's lecture retention through the semester was pretty high; many seats were filled towards the middle/end of the semester, whereas there were only about 30 people in Ting's lecture out of 200+ students towards the middle of the semester.",2,,2025-05-12T16:04:43.029000Z,2025,1,1.0,PlanetTerp
CMSC351_320_E01,CMSC351_320,CMSC351,Ting Jiang,"The class is structured very well with clear expectations, and there are no surprises when it comes to assignments or exams.",5,,2025-05-10T14:59:59.470221Z,2025,1,1.0,PlanetTerp
CMSC351_320_E02,CMSC351_320,CMSC351,Ting Jiang,"If you're ever confused about the homework, I highly recommend going to her office hours—she’s approachable and explains concepts thoroughly.",5,,2025-05-10T14:59:59.470221Z,2025,1,1.0,PlanetTerp
CMSC351_320_E03,CMSC351_320,CMSC351,Ting Jiang,"While the class itself can be challenging, Professor Ting’s clear teaching style and support make a big difference.",5,,2025-05-10T14:59:59.470221Z,2025,1,1.0,PlanetTerp
CMSC351_319_E01,CMSC351_319,CMSC351,Ting Jiang,I don't think Ting's lectures are as bad as people made them out to be but her biggest problem was that she sometimes made difficult concepts more complicated to learn.,3,,2025-05-09T00:50:17.341973Z,2025,1,1.0,PlanetTerp
CMSC351_319_E02,CMSC351_319,CMSC351,Ting Jiang,"So the best thing you can do is briefly read Justin's notes before going to her lecture, because she will on occasion, give hints on exams Her exams are very fair, and there are no curveballs (higher averages than Justin's) And she's very helpful in office hours if you need help whether it's lecture material or exams Oh yeah she has snacks in office hours and you're free to take some Overall I think she's fine and it's just her 2nd semester I'm sure she'll improve later on",3,,2025-05-09T00:50:17.341973Z,2025,1,1.0,PlanetTerp
CMSC351_318_E01,CMSC351_318,CMSC351,Clyde Kruskal,"Professor Kruskal is a good lecturer, a nice man to talk to, and very knowledgeable on the topic of algorithms.",2,,2025-05-06T13:48:33.179331Z,2025,1,1.0,PlanetTerp
CMSC351_318_E02,CMSC351_318,CMSC351,Clyde Kruskal,"However, in terms of class structure, grading, and anything administrative, the class is an absolute disaster.",2,,2025-05-06T13:48:33.179331Z,2025,1,1.0,PlanetTerp
CMSC351_318_E03,CMSC351_318,CMSC351,Clyde Kruskal,"Overall, stay ahead of the curve, use past homework to study for the exams, and you will do okay in the course, but it is not a fun experience.",2,,2025-05-06T13:48:33.179331Z,2025,1,1.0,PlanetTerp
CMSC351_318_E04,CMSC351_318,CMSC351,Clyde Kruskal,"I truly think Kruskal could have a much higher reputation if he just began covering exam content in person, but it doesn't seem like that will change any time soon.",2,,2025-05-06T13:48:33.179331Z,2025,1,1.0,PlanetTerp
CMSC351_317_E01,CMSC351_317,CMSC351,Ting Jiang,Ting and Justin are co-teaching (at least for this year) so you share a lot of the homeworks/exams.,2,,2025-05-06T02:01:44.538065Z,2025,1,1.0,PlanetTerp
CMSC351_317_E02,CMSC351_317,CMSC351,Ting Jiang,"I just can't say I learned much from her, sorry :( - 3 midterms.",2,,2025-05-06T02:01:44.538065Z,2025,1,1.0,PlanetTerp
CMSC351_317_E03,CMSC351_317,CMSC351,Ting Jiang,Only counts the top 10 homeworks.,2,,2025-05-06T02:01:44.538065Z,2025,1,1.0,PlanetTerp
CMSC351_317_E04,CMSC351_317,CMSC351,Ting Jiang,- Around 14 mini multiple-choice quizzes due every Friday except on exam days.,2,,2025-05-06T02:01:44.538065Z,2025,1,1.0,PlanetTerp
STAT400_493_E01,STAT400_493,STAT400,David Pincus,He doesn't go too easy or too hard and his exams are really fair (EXCEPT THE FINAL) and the quizzes are trivial when you have a TA that basically gives you the answers beforehand.,3,,2026-02-20T15:21:39.467590Z,2026,1,1.0,PlanetTerp
STAT400_493_E02,STAT400_493,STAT400,David Pincus,"He curved everyone's grades insanely hard after everyone bombed the final he told us not to worry about so I really appreciate him for that because I KNOW I didn't earn this A, lol.",3,,2026-02-20T15:21:39.467590Z,2026,1,1.0,PlanetTerp
STAT400_493_E03,STAT400_493,STAT400,David Pincus,He teaches what's in the book and his exams don't throw curveballs.,3,,2026-02-20T15:21:39.467590Z,2026,1,1.0,PlanetTerp
STAT400_493_E04,STAT400_493,STAT400,David Pincus,"If he says ""you'll have to do something like this on the exam"" then chances are that exact question is word-for-word on the exam.",3,,2026-02-20T15:21:39.467590Z,2026,1,1.0,PlanetTerp
STAT400_493_E05,STAT400_493,STAT400,David Pincus,All of this is an exception from the final literally do not trust what he says about the final because he straight up LIED to us about it.,3,,2026-02-20T15:21:39.467590Z,2026,1,1.0,PlanetTerp
STAT400_493_E06,STAT400_493,STAT400,David Pincus,"And then curved my B- into an A somehow, so..",3,,2026-02-20T15:21:39.467590Z,2026,1,1.0,PlanetTerp
STAT400_492_E01,STAT400_492,STAT400,Hatice Sahinoglu,"but you have to go to lecture, simply looking over her posted notes is not enough because they are often missing important things she covered during lecture/on exams.",3,,2026-02-08T19:50:10.390847Z,2026,1,1.0,PlanetTerp
STAT400_491_E01,STAT400_491,STAT400,David Pincus,"I had him for fall 2025 Lectures are pretty boring, he mostly just reads from the textbook and stumbles over his words frequently, so its a good idea to have the textbook open while attending.",3,,2026-02-05T19:24:44.108355Z,2026,1,1.0,PlanetTerp
STAT400_491_E02,STAT400_491,STAT400,David Pincus,"He didn't collect homework this semester, but had frequent quizzes which were pretty much rehashed homework questions.",3,,2026-02-05T19:24:44.108355Z,2026,1,1.0,PlanetTerp
STAT400_491_E03,STAT400_491,STAT400,David Pincus,"As long as you do the homework, you'll be fine for the quizzes.",3,,2026-02-05T19:24:44.108355Z,2026,1,1.0,PlanetTerp
STAT400_491_E04,STAT400_491,STAT400,David Pincus,"Midterm exams were fair, but he threw a curveball for the final making it much harder than it probably should have.",3,,2026-02-05T19:24:44.108355Z,2026,1,1.0,PlanetTerp
STAT400_491_E05,STAT400_491,STAT400,David Pincus,At least he gave us a nice curve to compensate for it.,3,,2026-02-05T19:24:44.108355Z,2026,1,1.0,PlanetTerp
STAT400_490_E01,STAT400_490,STAT400,Hatice Sahinoglu,"But it's always very difficult to stay engaged during lecture, in part due to her style.",3,,2026-01-27T18:12:33.694091Z,2026,1,1.0,PlanetTerp
STAT400_490_E02,STAT400_490,STAT400,Hatice Sahinoglu,"This definitely isn't the hardest course in the world, and has a decent enough curve, but the exams were definitely some of the harder things I've taken.",3,,2026-01-27T18:12:33.694091Z,2026,1,1.0,PlanetTerp
STAT400_489_E01,STAT400_489,STAT400,Shixin Zheng,His midterm 2 was really good and he gave us a practice exam that was very similar to the actual exam.,4,,2026-01-26T03:56:24.127154Z,2026,1,1.0,PlanetTerp
STAT400_489_E02,STAT400_489,STAT400,Shixin Zheng,He also told us exactly what kind of problems would be on the exam.,4,,2026-01-26T03:56:24.127154Z,2026,1,1.0,PlanetTerp
STAT400_489_E03,STAT400_489,STAT400,Shixin Zheng,"His final exam was extremely easy, it was almost a copy and paste of the practice exam he gave us before the final exam.",4,,2026-01-26T03:56:24.127154Z,2026,1,1.0,PlanetTerp
STAT400_489_E04,STAT400_489,STAT400,Shixin Zheng,"It was his first time teaching so the first half of the semester was rough, but he listened to the students advice and really turned things around.",4,,2026-01-26T03:56:24.127154Z,2026,1,1.0,PlanetTerp
STAT400_489_E05,STAT400_489,STAT400,Shixin Zheng,The bad reviews were mostly all from the first half of the semester after the first midterm which went horribly.,4,,2026-01-26T03:56:24.127154Z,2026,1,1.0,PlanetTerp
STAT400_488_E01,STAT400_488,STAT400,Shixin Zheng,"A bit of context, this is now a post-semester review being written roughly a week after final grades locked in.",4,,2026-01-14T03:00:34.078097Z,2026,1,1.0,PlanetTerp
STAT400_488_E02,STAT400_488,STAT400,Shixin Zheng,"After Midterm 1 (with an average of ~76), the GroupMe turned into an echo chamber where a vocal group of students circulated the same complaints for weeks.",4,,2026-01-14T03:00:34.078097Z,2026,1,1.0,PlanetTerp
STAT400_488_E03,STAT400_488,STAT400,Shixin Zheng,"That doc later got cleaned up into a printed letter addressed directly to Zheng, asking whether he could provide extra credit, more practice problems, drop the lowest midterms, etc.",4,,2026-01-14T03:00:34.078097Z,2026,1,1.0,PlanetTerp
STAT400_488_E04,STAT400_488,STAT400,Shixin Zheng,"Personally, I thought the Midterm 1 practice was definitely enough.",4,,2026-01-14T03:00:34.078097Z,2026,1,1.0,PlanetTerp
STAT400_488_E05,STAT400_488,STAT400,Shixin Zheng,"I skipped a few problems that clearly weren’t exam-relevant, but most of them lined up with lecture examples or homework.",4,,2026-01-14T03:00:34.078097Z,2026,1,1.0,PlanetTerp
STAT400_488_E06,STAT400_488,STAT400,Shixin Zheng,"For Midterm 2 and the final, the practice was even closer to the exams; arguably too close in some cases.",4,,2026-01-14T03:00:34.078097Z,2026,1,1.0,PlanetTerp
STAT400_488_E07,STAT400_488,STAT400,Shixin Zheng,"We got switched to Zheng about a month before the fall semester started (i.e., during summer break), so it's possible that the same people were expecting that kind of class and were frustrated when the difficulty didn't match those expectations.",4,,2026-01-14T03:00:34.078097Z,2026,1,1.0,PlanetTerp
STAT400_487_E01,STAT400_487,STAT400,Shixin Zheng,It was a pain and honestly I thought about dropping it more than a few times.,4,,2026-01-07T03:49:56.482809Z,2026,1,1.0,PlanetTerp
STAT400_487_E02,STAT400_487,STAT400,Shixin Zheng,Definitely his first time teaching this course and it showed.,4,,2026-01-07T03:49:56.482809Z,2026,1,1.0,PlanetTerp
STAT400_487_E03,STAT400_487,STAT400,Shixin Zheng,"He took lots of feedback and added curves, bonus points, and made the final pretty fair.",4,,2026-01-07T03:49:56.482809Z,2026,1,1.0,PlanetTerp
STAT400_487_E04,STAT400_487,STAT400,Shixin Zheng,"Pretty hard class, but mainly because it was his find time teaching it.",4,,2026-01-07T03:49:56.482809Z,2026,1,1.0,PlanetTerp
STAT400_485_E01,STAT400_485,STAT400,Hatice Sahinoglu,But the final being 40% and all tests being 92% is kinda crazy.,3,,2025-12-27T02:16:25.918173Z,2025,1,1.0,PlanetTerp
STAT400_485_E02,STAT400_485,STAT400,Hatice Sahinoglu,Also unfortunately I was always extremely bored and lecture was usually really hard to follow along.,3,,2025-12-27T02:16:25.918173Z,2025,1,1.0,PlanetTerp
STAT400_485_E03,STAT400_485,STAT400,Hatice Sahinoglu,I did well by taking notes on the textbook sections based on what she decided to teach in lecture (she posts notes online too).,3,,2025-12-27T02:16:25.918173Z,2025,1,1.0,PlanetTerp
STAT400_485_E04,STAT400_485,STAT400,Hatice Sahinoglu,"To prepare for tests, just do all of the old exams since they're structured similarly.",3,,2025-12-27T02:16:25.918173Z,2025,1,1.0,PlanetTerp
STAT400_484_E01,STAT400_484,STAT400,Shixin Zheng,I think it was his first time teaching and the course started off rough.,4,,2025-12-26T19:16:30.731691Z,2025,1,1.0,PlanetTerp
STAT400_484_E02,STAT400_484,STAT400,Shixin Zheng,The lectures were all over the place and the homework’s and first exam were very hard.,4,,2025-12-26T19:16:30.731691Z,2025,1,1.0,PlanetTerp
STAT400_484_E03,STAT400_484,STAT400,Shixin Zheng,"He listened to feedback, curved the exams if it was below an 83 avg.",4,,2025-12-26T19:16:30.731691Z,2025,1,1.0,PlanetTerp
STAT400_484_E04,STAT400_484,STAT400,Shixin Zheng,He added bonus points to homework’s and gave us better practice.,4,,2025-12-26T19:16:30.731691Z,2025,1,1.0,PlanetTerp
STAT400_483_E01,STAT400_483,STAT400,David Pincus,I got below the means on all exams.,4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E02,STAT400_483,STAT400,David Pincus,"Exam 1 mean was 73, i got a 68, Exam 2 mean was 74, i got a 73, Final exam mean was a 133/200 (66), i got a 118/200 (59).",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E03,STAT400_483,STAT400,David Pincus,He curved the hell out of the grades.,4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E04,STAT400_483,STAT400,David Pincus,"Exam 1 and 2 were really fair content wise, if you did the quizzes, did the HW, it wouldve been really easy for you, i just freeze when it comes to exams.",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E05,STAT400_483,STAT400,David Pincus,"However, the final exam, was crazy, didnt really put much of the earlier topics you'd expect on there, and heavily focused on later end material with 2/6 questions being insane .",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E06,STAT400_483,STAT400,David Pincus,It was 100% more difficult in my opinion then previous final exams.,4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E07,STAT400_483,STAT400,David Pincus,"His quizzes are word for word based off the hw questions, just different numbers and slightly different wording (sometimes its word for word the same).",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E08,STAT400_483,STAT400,David Pincus,"If you do the homeworks which is just questions from the textbook, you will easily get a 100% on these, i averaged like a 89% on them.",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E09,STAT400_483,STAT400,David Pincus,"He teaches pretty well in the beginning, he sometimes get confusing as time goes on, especially if the topic is slightly more difficult because he just goes off textbook definitions.",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E10,STAT400_483,STAT400,David Pincus,"He does welcome questions, he stops the lecture several times to make sure no ones confused obviously were all too afraid to ask.",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E11,STAT400_483,STAT400,David Pincus,You can 100% self teach yourself on this course though if you wanted.,4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_483_E12,STAT400_483,STAT400,David Pincus,"Watch youtube videos, look at the textbook (YT is better for the more complex ones), do the HW's, quizzes, attend OH if you cant find good enough YT vids for a HW, join the groupME for the class for any specific things he couldve said in the lecture about upcoming quizzes/exams, you'll be fine, trust.",4,,2025-12-24T03:02:59.930295Z,2025,1,1.0,PlanetTerp
STAT400_482_E01,STAT400_482,STAT400,Hatice Sahinoglu,"The material is honestly covered very fast in the lecture, she gives a lot of examples with the work, but notes are all over the place, the lecture is difficult to understand.",2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E02,STAT400_482,STAT400,Hatice Sahinoglu,Her handwriting is not great which makes it hard to write down the notes.,2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E03,STAT400_482,STAT400,Hatice Sahinoglu,She will answer questions thoroughly if you ask her after the lecture and that can be helpful.,2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E04,STAT400_482,STAT400,Hatice Sahinoglu,"Exams are worth 92% of the grade, it's a 400 level class so this might be a given but the exams (at least for me) required A LOT of studying, more than all my other classes put together.",2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E05,STAT400_482,STAT400,Hatice Sahinoglu,There are some practice exams but answer keys are incomplete and very disorganized.,2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E06,STAT400_482,STAT400,Hatice Sahinoglu,It's required because you have to turn in your homework in person which is annoying.,2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E07,STAT400_482,STAT400,Hatice Sahinoglu,The TA will spend 15 minutes writing down the previous week's homework answers on the board instead of just posting them on canvas and taking questions in office hours.,2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E08,STAT400_482,STAT400,Hatice Sahinoglu,This would take away a lot of time from asking questions about the current week's material and we would almost never get through the worksheet that is supposed to be the focus of the discussion.,2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E09,STAT400_482,STAT400,Hatice Sahinoglu,"To add on, the other professor teaching this semester gave a cheat sheet on exams and allowed calculators, our class had neither of those.",2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_482_E10,STAT400_482,STAT400,Hatice Sahinoglu,Do as many textbook problems as you can and you will do good on the exam.,2,,2025-12-22T20:24:37.597031Z,2025,1,1.0,PlanetTerp
STAT400_481_E01,STAT400_481,STAT400,David Pincus,"The lectures were pretty unhelpful, I went to them all and rarely began to understand what he was saying until reading the textbook and doing practice problems.",2,,2025-12-22T01:42:29.046121Z,2025,1,1.0,PlanetTerp
STAT400_481_E02,STAT400_481,STAT400,David Pincus,"He also says ""um"" multiple times in every sentence which makes following along challenging.",2,,2025-12-22T01:42:29.046121Z,2025,1,1.0,PlanetTerp
STAT400_481_E03,STAT400_481,STAT400,David Pincus,His exams are much more challenging than the homework's so it is really hard to practice doing problems with exam level difficulty.,2,,2025-12-22T01:42:29.046121Z,2025,1,1.0,PlanetTerp
STAT400_481_E04,STAT400_481,STAT400,David Pincus,"His syllabus says that you will have a formula sheet, which ended up only being true for the final which was a little shocking when going into the first exam.",2,,2025-12-22T01:42:29.046121Z,2025,1,1.0,PlanetTerp
STAT400_481_E05,STAT400_481,STAT400,David Pincus,The final exam was so challenging that he did not even release the scores because he had to give such a diabolical curve due to the difficulty of the exam.,2,,2025-12-22T01:42:29.046121Z,2025,1,1.0,PlanetTerp
STAT400_481_E06,STAT400_481,STAT400,David Pincus,"My main problem with this is that none of the homeworks involved calculus that was as advanced as his exams, so i didn't know I needed to brush up on things relating to calc until i was actually taking the final.",2,,2025-12-22T01:42:29.046121Z,2025,1,1.0,PlanetTerp
STAT400_480_E01,STAT400_480,STAT400,Shixin Zheng,"Listened to students feedback midway and started to give extra credits in difficult HW & gave a really reasonable, easy final.",4,,2025-12-21T19:03:50.992681Z,2025,1,1.0,PlanetTerp
STAT400_480_E02,STAT400_480,STAT400,Shixin Zheng,"For midterm 1 and 2, it WAS NOT bad as he put really similar content in exam practice problems and reviewed the topics that will be covered, and the same for final too.",4,,2025-12-21T19:03:50.992681Z,2025,1,1.0,PlanetTerp
STAT400_480_E03,STAT400_480,STAT400,Shixin Zheng,I believe he will fix lecture part in following semesters considering it's his first semester teaching and he listened to students feedback.,4,,2025-12-21T19:03:50.992681Z,2025,1,1.0,PlanetTerp
STAT400_479_E01,STAT400_479,STAT400,Shixin Zheng,"This guy is overhated, I would give him a 3.5/5 but I'm rounding up because I feel his current rating is unfair.",4,,2025-12-21T08:01:24.796163Z,2025,1,1.0,PlanetTerp
STAT400_479_E02,STAT400_479,STAT400,Shixin Zheng,The semester did get off to a rocky start but he quickly improved his teaching and I felt the lectures were easy enough to understand.,4,,2025-12-21T08:01:24.796163Z,2025,1,1.0,PlanetTerp
STAT400_479_E03,STAT400_479,STAT400,Shixin Zheng,The homeworks are mostly easy with only one hard proof question per homework with lecture examples being able to guide you.,4,,2025-12-21T08:01:24.796163Z,2025,1,1.0,PlanetTerp
STAT400_479_E04,STAT400_479,STAT400,Shixin Zheng,The homeworks usually did enough to prepare for the exams.,4,,2025-12-21T08:01:24.796163Z,2025,1,1.0,PlanetTerp
STAT400_479_E05,STAT400_479,STAT400,Shixin Zheng,The quizzes were super easy and were free grade boosters.,4,,2025-12-21T08:01:24.796163Z,2025,1,1.0,PlanetTerp
STAT400_479_E06,STAT400_479,STAT400,Shixin Zheng,"He's also a super nice guy, he was willing to curve every exam if the average was below 83% and gave so much extra credit on homeworks that my average homework grade ended up being 115%.",4,,2025-12-21T08:01:24.796163Z,2025,1,1.0,PlanetTerp
STAT400_478_E01,STAT400_478,STAT400,Shixin Zheng,"Curve is very generous, didn't go to lecture and just studied with chat.",4,,2025-12-21T04:47:15.883670Z,2025,1,1.0,PlanetTerp
STAT400_478_E02,STAT400_478,STAT400,Shixin Zheng,Also literally gave us the type of problems to expect on midterm 2 and the final (and you made your own cheatsheet for the final).,4,,2025-12-21T04:47:15.883670Z,2025,1,1.0,PlanetTerp
STAT400_478_E03,STAT400_478,STAT400,Shixin Zheng,"Probably easiest STAT400 class ever, and you don't have to go to lecture",4,,2025-12-21T04:47:15.883670Z,2025,1,1.0,PlanetTerp
STAT400_477_E01,STAT400_477,STAT400,Shixin Zheng,"He's not a very good lecturer, and his notes are confusing to read.",2,,2025-12-20T22:24:24.098987Z,2025,1,1.0,PlanetTerp
STAT400_477_E02,STAT400_477,STAT400,Shixin Zheng,The quizzes are pretty simple and the exams are okay since he posts the practice problems.,2,,2025-12-20T22:24:24.098987Z,2025,1,1.0,PlanetTerp
STAT400_476_E01,STAT400_476,STAT400,David Pincus,I think I'm of the minority opinion but I thought his lecture style was ok.,4,,2025-12-20T15:37:13.381792Z,2025,1,1.0,PlanetTerp
STAT400_476_E02,STAT400_476,STAT400,David Pincus,You definitely need to put some time outside of class to understand the content though.,4,,2025-12-20T15:37:13.381792Z,2025,1,1.0,PlanetTerp
STAT400_476_E03,STAT400_476,STAT400,David Pincus,"Quizzes are super easy and I think the midterms were fair, but other people definitely have different opinions.",4,,2025-12-20T15:37:13.381792Z,2025,1,1.0,PlanetTerp
STAT400_476_E04,STAT400_476,STAT400,David Pincus,"The final is 40% of our final grade and it was absolute hell, but he gave us a gigantic curve so we all wound up getting a higher grade than expected.",4,,2025-12-20T15:37:13.381792Z,2025,1,1.0,PlanetTerp
STAT400_476_E05,STAT400_476,STAT400,David Pincus,"He's a prof will actually curve, which I can't say about like any of my math or cs professors I've had so far.",4,,2025-12-20T15:37:13.381792Z,2025,1,1.0,PlanetTerp
STAT400_476_E06,STAT400_476,STAT400,David Pincus,"Very nice dude who cares about your GPA, but don't expect the lectures to be enough to actually understand what's happening.",4,,2025-12-20T15:37:13.381792Z,2025,1,1.0,PlanetTerp
STAT400_475_E01,STAT400_475,STAT400,Shixin Zheng,"Early in the semester it was a little rough, with him leaning into theory on the harder side, but he began using more example problems to clear up concept confusion.",3,,2025-12-19T04:31:04.448202Z,2025,1,1.0,PlanetTerp
STAT400_475_E02,STAT400_475,STAT400,Shixin Zheng,"He gave homeworks that were definitely tough, but began to give lots of bonus point questions on them.",3,,2025-12-19T04:31:04.448202Z,2025,1,1.0,PlanetTerp
STAT400_475_E03,STAT400_475,STAT400,Shixin Zheng,He also curved every exam to an 83 average.,3,,2025-12-19T04:31:04.448202Z,2025,1,1.0,PlanetTerp
STAT400_474_E01,STAT400_474,STAT400,Shixin Zheng,"It was his first time teaching STAT400, and he didn't know how to format exams, curves, and lectures.",4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_474_E02,STAT400_474,STAT400,Shixin Zheng,"He's a nice guy, though his lectures are pretty boring, and most people ended up skipping the lectures towards the end of the semester.",4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_474_E03,STAT400_474,STAT400,Shixin Zheng,The quizzes are simple(depending on the TA).,4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_474_E04,STAT400_474,STAT400,Shixin Zheng,"I ended up skipping most of the lectures and going over the practice questions that he gave us, and did decently on most of the exams(around a 85% average).",4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_474_E05,STAT400_474,STAT400,Shixin Zheng,"He also gives bonus points on homework towards the end of the semester, and some quizzes get dropped.",4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_474_E06,STAT400_474,STAT400,Shixin Zheng,The final exam was just a copy of the practice exam he gave us; some of the questions were exactly like the practice exam questions.,4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_474_E07,STAT400_474,STAT400,Shixin Zheng,"From what I saw, most of the class felt good about the final and thought it was the easiest exam they had taken.",4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_474_E08,STAT400_474,STAT400,Shixin Zheng,"I'm sure in the future his class will be more organized, and the lectures will be more thorough.",4,,2025-12-18T20:37:07.008308Z,2025,1,1.0,PlanetTerp
STAT400_473_E01,STAT400_473,STAT400,Shixin Zheng,"At first, the course was unreasonably difficult and very disorganized.",4,,2025-12-18T20:21:53.736347Z,2025,1,1.0,PlanetTerp
STAT400_473_E02,STAT400_473,STAT400,Shixin Zheng,"Near the end of the course, he improved significantly in his lectures and on top of that, the last few exams were more representitive of the material covered.",4,,2025-12-18T20:21:53.736347Z,2025,1,1.0,PlanetTerp
STAT400_473_E03,STAT400_473,STAT400,Shixin Zheng,"The homework used to be insanely difficult too, but near the end it was starting to become more managable.",4,,2025-12-18T20:21:53.736347Z,2025,1,1.0,PlanetTerp
STAT400_472_E01,STAT400_472,STAT400,Shixin Zheng,I'm writing this review just after the final exam for Stat 400.,4,,2025-12-18T19:30:43.506772Z,2025,1,1.0,PlanetTerp
STAT400_472_E02,STAT400_472,STAT400,Shixin Zheng,"It being his first time teaching at the university, Zheng started the year off rough, with confusing lectures, he was initially bad at explaining topics and gave no insight into what was going to be on each exam.",4,,2025-12-18T19:30:43.506772Z,2025,1,1.0,PlanetTerp
STAT400_472_E03,STAT400_472,STAT400,Shixin Zheng,"For exam #2, he told us what type of problems would be on the exam and gave out practice problems similar to ones on the exam.",4,,2025-12-18T19:30:43.506772Z,2025,1,1.0,PlanetTerp
STAT400_472_E04,STAT400_472,STAT400,Shixin Zheng,"He also began to give out extra credit points on the homework, which made it easier to recover points.",4,,2025-12-18T19:30:43.506772Z,2025,1,1.0,PlanetTerp
